proteinID,ClusterID,ClusterColor,21_23,23_23,25_23,27_23,29_23,31_23,21_29,23_29,25_29,27_29,29_29,31_29
CHOYP_ACT.23.27.m.58454,2,black,-0.146558327065068,-0.396810341181584,0.50245708520489,-0.51823441395543,1.05338720683434,1.20758368553884,-1.55792352156979,-0.484618588970581,1.06002775759993,-0.344809970258193,1.18342294939242,-1.55792352156979
CHOYP_ACT.5.27.m.15585,1,darkslategray1,3.17542648054294,-0.288675134594813,-0.288675134594813,-0.288675134594813,-0.288675134594813,-0.288675134594813,-0.288675134594813,-0.288675134594813,-0.288675134594813,-0.288675134594813,-0.288675134594813,-0.288675134594813
CHOYP_ACT.6.27.m.15622,1,darkslategray1,-0.424488754419684,-0.424488754419684,1.8153950444724,-0.424488754419684,-0.424488754419684,2.42949249972444,-0.424488754419684,-0.424488754419684,-0.424488754419684,-0.424488754419684,-0.424488754419684,-0.424488754419684
CHOYP_ADD.2.5.m.15081,1,darkslategray1,1.58413203202239,1.49648535147422,0.149203442439247,-0.0607878422201842,0.205995950950965,-1.17230018058059,-1.17230018058059,0.338217954887484,0.705785268755049,-1.17230018058059,-1.17230018058059,0.270168564013188
CHOYP_ADD.3.5.m.17639,2,black,-1.75112458858173,-1.75112458858173,-0.545886237738351,0.465135748836383,0.588615408947266,0.876686769655662,0.6070312036332,-0.522945761994171,-0.522866494380934,0.910071289035712,1.08666881948664,0.559738431682061
CHOYP_AMACR.1.1.m.21950,1,darkslategray1,1.02421997269531,0.214929956617298,1.18863952110359,0.313171369498677,1.33928416973434,-0.278475230094518,-0.547408167027552,-1.38489276520338,0.628880349080481,-1.38489276520338,-1.38489276520338,0.27143635400253
CHOYP_AN13B.1.1.m.15287,1,darkslategray1,-0.275831699341157,2.0260837347235,-0.243780987041397,1.37136474426131,-0.159976255700218,0.0174410752268735,-1.0038907760084,0.673386049219658,-1.0038907760084,0.606876442685045,-1.0038907760084,-1.0038907760084
CHOYP_ANK3.7.9.m.43272,1,darkslategray1,-0.0319633943096604,-0.0241426469865235,-0.437578633476831,3.10324907557874,0.125828003681949,-0.437578633476831,-0.109920603626689,-0.437578633476831,-0.437578633476831,-0.437578633476831,-0.437578633476831,-0.437578633476831
CHOYP_ANM12.1.1.m.53881,1,darkslategray1,-0.509107139571151,0.978693663756876,2.58191361688682,1.02135697549666,-0.509107139571151,-0.509107139571151,-0.509107139571151,-0.509107139571151,-0.509107139571151,-0.509107139571151,-0.509107139571151,-0.509107139571151
CHOYP_ANT_25430.1.2.m.613,1,darkslategray1,0.816191290644525,2.4375145368119,0.899281601875797,0.0655927796592745,-0.76434836088811,-0.76434836088811,-0.76434836088811,0.1269986440135,0.240511312323661,-0.76434836088811,-0.76434836088811,-0.76434836088811
CHOYP_AOF.1.1.m.7109,1,darkslategray1,0.0955792140528447,0.963141781230422,-0.693139904598424,-0.693139904598424,2.06162335004849,1.55521989056079,-0.693139904598424,-0.693139904598424,-0.693139904598424,0.176415096296425,-0.693139904598424,-0.693139904598424
CHOYP_ARB_02478.1.1.m.29725,1,darkslategray1,-0.9099270909211,-0.184139688471872,1.41303922944506,2.02639548189949,0.951423515562674,0.345081684230913,-0.9099270909211,-0.711528722595674,-0.9099270909211,-0.11746928580116,-0.0830938505850272,-0.9099270909211
CHOYP_ATRP.1.1.m.22451,1,darkslategray1,1.63738621014818,1.61862125707124,1.71767746391981,-0.55263165901547,-0.55263165901547,-0.55263165901547,-0.55263165901547,-0.55263165901547,-0.55263165901547,-0.55263165901547,-0.55263165901547,-0.55263165901547
CHOYP_B3GT2.1.1.m.35771,1,darkslategray1,-0.546348395489214,-0.546348395489214,1.39054850733602,1.47913018606871,-0.546348395489214,2.0474568659982,-0.546348395489214,-0.546348395489214,-0.546348395489214,-0.546348395489214,-0.546348395489214,-0.546348395489214
CHOYP_BET1L.1.1.m.8210,1,darkslategray1,0.345961161502682,1.57570656327635,0.440097872218814,1.72235481456073,-0.872220925497081,-0.872220925497081,-0.872220925497081,0.496132286463697,0.653072854960213,-0.872220925497081,-0.872220925497081,-0.872220925497081
CHOYP_BRAFLDRAFT_106560.13.14.m.62781,1,darkslategray1,2.18097395371562,0.123572770047207,-0.493760211366916,-0.701766934294935,-0.477710961679069,0.710616312247818,1.6889377461803,-0.476000449541285,-0.449561422423937,-0.701766934294935,-0.701766934294935,-0.701766934294935
CHOYP_BRAFLDRAFT_113696.1.1.m.54166,1,darkslategray1,0.586142725021899,-0.748304140674943,0.643902701574589,2.11413617881635,-0.748304140674943,1.11876176806771,-0.748304140674943,-0.748304140674943,-0.748304140674943,-0.748304140674943,0.775185611244055,-0.748304140674943
CHOYP_BRAFLDRAFT_114350.1.1.m.14176,1,darkslategray1,1.44355651982559,0.637475216355979,-0.0937866143903635,1.59106259659028,-0.951746046956633,-0.409282110443496,0.726665542087971,0.863039084757213,-0.951746046956633,-0.951746046956633,-0.951746046956633,-0.951746046956633
CHOYP_BRAFLDRAFT_118602.3.5.m.19626,2,black,-0.554240459072949,-0.554240459072949,-0.554240459072949,-0.554240459072949,0.318571125505119,-0.554240459072949,-0.554240459072949,-0.554240459072949,-0.554240459072949,0.278238706533744,1.2107736004125,2.62634024013223
CHOYP_BRAFLDRAFT_118867.1.1.m.27944,2,black,-0.380275805921902,1.02415335434134,-0.322455488396716,0.39917462731139,0.494818423324902,-0.111829867921255,-1.04807722119939,-1.04807722119939,-1.04807722119939,-1.04807722119939,1.29752099497315,1.79120264708665
CHOYP_BRAFLDRAFT_119209.1.1.m.4850,1,darkslategray1,3.09344835636037,-0.0367260009215689,0.361700209502615,-0.379824729437935,-0.379824729437935,-0.379824729437935,-0.379824729437935,-0.379824729437935,-0.379824729437935,-0.379824729437935,-0.379824729437935,-0.379824729437935
CHOYP_BRAFLDRAFT_121667.1.2.m.12193,1,darkslategray1,1.65279575662352,0.794767186644576,1.18806082373488,1.35937614888034,-0.638729384940685,-0.795407796352142,0.416176247170232,-0.795407796352142,-0.795407796352142,-0.795407796352142,-0.795407796352142,-0.795407796352142
CHOYP_BRAFLDRAFT_122339.1.1.m.58748,1,darkslategray1,2.8327771110223,0.646360321399758,-0.470258994560855,-0.470258994560855,0.753193518625635,-0.470258994560855,-0.470258994560855,-0.470258994560855,-0.470258994560855,-0.470258994560855,-0.470258994560855,-0.470258994560855
CHOYP_BRAFLDRAFT_125862.1.1.m.27159,1,darkslategray1,1.62145062173081,-0.129726989377343,0.688955803757882,0.329963266366402,0.444272547516746,-1.06311023862886,1.0530667661275,-0.151241612504358,0.667494221304216,-0.391058386965762,-1.53503299966362,-1.53503299966362
CHOYP_BRAFLDRAFT_126750.1.1.m.40768,2,black,-0.570415478090797,-0.570415478090797,-0.0177178127263215,-0.570415478090797,-0.570415478090797,-0.570415478090797,-0.570415478090797,0.599095037929458,0.073004745309701,2.84929403855857,-0.570415478090797,0.489232337564171
CHOYP_BRAFLDRAFT_127065.5.7.m.28848,1,darkslategray1,1.94042659505298,1.00560477225628,0.849057513117227,0.229697937563388,-0.774865820910341,-0.907923976952557,0.969832219761388,0.174288973899851,-0.762346282930541,-0.907923976952557,-0.907923976952557,-0.907923976952557
CHOYP_BRAFLDRAFT_204923.2.2.m.63877,1,darkslategray1,1.38169737655162,1.37496125593775,-0.54317447625031,-0.54317447625031,-0.54317447625031,2.13191165376342,-0.54317447625031,-0.54317447625031,-0.54317447625031,-0.54317447625031,-0.54317447625031,-0.54317447625031
CHOYP_BRAFLDRAFT_205939.3.3.m.64021,1,darkslategray1,-0.547334030115555,-0.547334030115555,-0.547334030115555,1.39272877473664,1.51954487694489,2.01373261935846,-0.547334030115555,-0.547334030115555,-0.547334030115555,-0.547334030115555,-0.547334030115555,-0.547334030115555
CHOYP_BRAFLDRAFT_206907.11.11.m.60959,1,darkslategray1,0.300001325565182,-0.496559019308552,2.06940648095788,2.0996233672539,-0.496559019308552,-0.496559019308552,-0.496559019308552,-0.496559019308552,-0.496559019308552,-0.496559019308552,-0.496559019308552,-0.496559019308552
CHOYP_BRAFLDRAFT_208197.2.21.m.9816,1,darkslategray1,0.748531667028375,0.780206379739324,0.812936916207304,0.89415412828666,-0.943953815493318,1.41012707662681,-0.943953815493318,-0.943953815493318,-0.943953815493318,-0.943953815493318,1.01776672507144,-0.943953815493318
CHOYP_BRAFLDRAFT_208293.15.20.m.61604,1,darkslategray1,1.02893652379058,-0.833080688667514,1.17529502367557,0.115636015944117,0.209456934784386,0.431394878669752,-0.833080688667514,-0.833080688667514,-0.833080688667514,-0.833080688667514,-0.833080688667514,2.03776475514069
CHOYP_BRAFLDRAFT_208436.28.32.m.61328,2,black,-0.345715371109292,0.419246068193566,-1.04877396755005,-1.04877396755005,-1.04877396755005,-0.557122145565306,0.871473272016727,-0.63917076189636,-0.603275782324108,0.951044948986844,1.46430806689577,1.58553360745232
CHOYP_BRAFLDRAFT_212086.4.11.m.42448,1,darkslategray1,1.14811807452851,0.455213704231829,-0.234152485731891,-0.23006749571111,-0.207390976304408,1.92223976610451,-0.975497761314376,-0.975497761314376,-0.975497761314376,1.32190705942838,-0.975497761314376,-0.273876601288311
CHOYP_BRAFLDRAFT_220356.5.6.m.38505,2,black,-0.682111977635393,-0.164896359024926,-0.682111977635393,-0.682111977635393,-0.112528958494635,-0.682111977635393,-0.143926055246451,-0.108054774942641,-0.0384520412511919,0.478102176312459,2.96882180079143,-0.150617877602476
CHOYP_BRAFLDRAFT_246447.1.1.m.30255,1,darkslategray1,2.8406272372523,0.446451122253205,-0.107868718932298,-0.101829701722891,-0.0428950876228851,-0.70018791455853,0.504859257929827,-0.70018791455853,-0.70018791455853,-0.70018791455853,-0.0384045363646082,-0.70018791455853
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,1,darkslategray1,0.48423245455787,-0.0711895258166675,0.558945536914238,-0.618975993378961,0.651228508967598,2.70961497902969,-0.618975993378961,-0.618975993378961,-0.618975993378961,-0.618975993378961,-0.618975993378961,-0.618975993378961
CHOYP_BRAFLDRAFT_277091.1.3.m.1103,1,darkslategray1,0.0189059925266911,1.42778457352126,-0.666382737280008,2.26051296784657,0.101701050581902,-0.666382737280008,-0.666382737280008,-0.666382737280008,-0.666382737280008,0.855774576483631,-0.666382737280008,-0.666382737280008
CHOYP_BRAFLDRAFT_277797.1.1.m.26394,1,darkslategray1,0.222358304933192,-0.464175733502971,-0.422822125823506,2.55052721392443,0.390018019147581,0.756331863673953,-1.17117867915882,-0.390699128074217,-0.300733350723862,-0.411880823705497,0.41343311846853,-1.17117867915882
CHOYP_BRAFLDRAFT_277920.1.1.m.28845,1,darkslategray1,-0.192322386750261,0.58795749550491,0.671300871182037,2.40088792140631,0.788463272317079,-0.965071854109087,-0.151820966091535,-0.965071854109087,-0.965071854109087,-0.965071854109087,-0.0873036276552732,-0.156875163476921
CHOYP_BRAFLDRAFT_278918.4.5.m.39356,1,darkslategray1,-0.579126428112072,-0.579126428112072,0.506327651533891,2.20178179658058,1.78709214111325,0.137809835668856,-0.579126428112072,-0.579126428112072,-0.579126428112072,-0.579126428112072,-0.579126428112072,-0.579126428112072
CHOYP_BRAFLDRAFT_284774.2.3.m.15260,2,black,-0.450654111791139,-0.841483171464323,-0.841483171464323,-0.841483171464323,-0.841483171464323,-0.841483171464323,-0.430592005514506,0.510584324714351,0.157759092378202,1.32847785295831,1.89294671736296,1.19889398721344
CHOYP_BRAFLDRAFT_59154.3.3.m.53255,1,darkslategray1,0.547126199425637,2.01067336383841,-0.888040198710929,0.621968086674538,0.720076957364455,-0.888040198710929,-0.888040198710929,0.732081963222562,-0.888040198710929,0.696314621739974,-0.888040198710929,-0.888040198710929
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,1,darkslategray1,0.865266987403126,0.880773426394473,-1.23962134539361,1.00857232774815,1.13319610111789,0.219239202949374,0.984998848472021,-0.0536002831126465,-1.23962134539361,-0.079961229397935,-1.23962134539361,-1.23962134539361
CHOYP_BRAFLDRAFT_84054.1.2.m.8523,1,darkslategray1,1.74566026147048,1.76411684690629,0.649339086582918,-0.648347202059497,-0.648347202059497,1.02766142151629,-0.648347202059497,-0.648347202059497,-0.648347202059497,-0.648347202059497,-0.648347202059497,-0.648347202059497
CHOYP_BRAFLDRAFT_85896.1.1.m.38692,1,darkslategray1,1.76313706434067,0.995699591693482,0.306422694613823,0.379983614316771,-0.411459361565294,-0.233986508279221,1.12123326525319,-1.26585383194441,-1.26585383194441,0.365848905419034,-1.26585383194441,-0.489317769959241
CHOYP_BRAFLDRAFT_88543.1.2.m.54473,1,darkslategray1,1.6654502924878,-0.266629650462832,-0.248150243122318,0.885740148978624,-0.139539666464307,1.42330459793593,-0.234101865334842,-0.130677607358229,-1.23954275300621,-1.23954275300621,-1.23954275300621,0.763232252358811
CHOYP_C10.1.2.m.23678,1,darkslategray1,0.531347208779382,1.35314785856927,1.45005401390297,0.637598982202552,-0.160953861394621,-1.03823307588279,0.620107332823155,-1.03823307588279,-1.03823307588279,-1.03823307588279,0.759863844531262,-1.03823307588279
CHOYP_CADM4.1.1.m.60661,1,darkslategray1,-0.622655852234317,0.795232064845132,0.880971962088878,2.36954230085179,0.935500490088738,-0.622655852234317,-0.622655852234317,-0.622655852234317,-0.622655852234317,-0.622655852234317,-0.622655852234317,-0.622655852234317
CHOYP_CALM.37.50.m.52385,1,darkslategray1,-0.369284220682699,0.659460728909291,-0.369284220682699,3.0333814779177,-0.369284220682699,-0.369284220682699,-0.369284220682699,-0.369284220682699,-0.369284220682699,-0.369284220682699,-0.369284220682699,-0.369284220682699
CHOYP_CASP7.5.23.m.12847,1,darkslategray1,-0.799134453885569,0.933817231457066,0.966199872850926,-0.799134453885569,1.15608761296152,1.55812969127901,-0.799134453885569,-0.799134453885569,-0.799134453885569,-0.799134453885569,-0.799134453885569,0.979706768650459
CHOYP_CBR.LIN.24.1.1.m.5076,1,darkslategray1,1.35809096583534,0.816289226245269,-0.442324872591633,-0.840338007636079,0.209559414618154,1.75689920213012,1.10205796974752,-0.624408255658226,-0.809349845833861,-1.03573543909061,-0.827424108243405,-0.66331624952259
CHOYP_CCBL1.1.1.m.30637,1,darkslategray1,3.04860953655326,-0.0235433755969176,0.00160806875761444,0.0055892098565628,0.0622970520395232,-0.568971415391359,-0.285619552292978,-0.568971415391359,-0.568971415391359,0.0359161376397276,-0.568971415391359,-0.568971415391359
CHOYP_CCD43.1.1.m.63636,1,darkslategray1,-0.31166068915378,0.809123692544563,0.925642393496277,0.943389341089286,1.08950195862325,0.118191536850658,-0.249299560724307,1.10872977733991,-1.41044355701496,-0.202287779020972,-1.41044355701496,-1.41044355701496
CHOYP_CELE_F01D5.5.1.1.m.4265,2,black,-0.672304998879592,-0.672304998879592,-0.672304998879592,-0.672304998879592,-0.0355452914769475,0.501116278529066,-0.672304998879592,-0.672304998879592,-0.316106958335765,-0.0551349447389428,2.26373834564908,1.67576256365106
CHOYP_CELF4.1.1.m.22429,1,darkslategray1,0.923493849426256,0.964567939443353,0.997563917959357,-0.797703154179746,-0.797703154179746,1.60106098641026,-0.797703154179746,-0.797703154179746,-0.797703154179746,1.097235386019,-0.797703154179746,-0.797703154179746
CHOYP_CI064.1.1.m.9517,1,darkslategray1,0.335866644316694,1.43106144142892,1.54687313858447,0.387811062155765,-0.748786598440506,-0.748786598440506,1.53989390259769,-0.748786598440506,-0.748786598440506,-0.748786598440506,-0.748786598440506,-0.748786598440506
CHOYP_CLK2.1.1.m.3081,2,black,-1.04305502021683,-0.526669920437733,-0.493101873858088,-0.489885773586984,-1.04305502021683,-1.04305502021683,0.635615317121374,1.43079610915178,1.6941143188484,-0.484257598112552,0.185495283344808,1.17705919817949
CHOYP_CNOT1.1.1.m.12106,2,black,1.09838994357428,-1.1605346826882,-1.1605346826882,-1.1605346826882,0.679466566913222,0.394793686493149,1.22336017479196,-0.455542881977893,-0.208471593173241,0.625885299968585,1.28425753416273,-1.1605346826882
CHOYP_contig_000189.m.198,2,black,-0.55065897687802,-0.55065897687802,-0.55065897687802,-0.55065897687802,-0.55065897687802,-0.55065897687802,1.47558730824256,1.60375522105545,1.87658826260417,-0.55065897687802,-0.55065897687802,-0.55065897687802
CHOYP_contig_001317.m.1351,1,darkslategray1,-0.10561795802345,1.23952002410687,2.03908497429021,-0.0508232575234529,-0.765226757437748,0.14329350322329,1.32590325855302,-0.765226757437748,-0.765226757437748,-0.765226757437748,-0.765226757437748,-0.765226757437748
CHOYP_contig_002417.m.2661,2,black,-0.708099885009125,-0.708099885009125,-0.708099885009125,0.591900835651783,-0.708099885009125,-0.708099885009125,-0.708099885009125,-0.708099885009125,2.42248571857061,0.656625505565985,0.725685147054054,0.560001988221447
CHOYP_contig_004869.m.5573,1,darkslategray1,-0.470222316345424,1.16222649646492,0.0851139999270719,-0.0352121467001491,-0.492040750140445,0.181595388614367,1.47178753293152,-0.483450599476493,-1.60398498113303,0.880736681843191,-1.60398498113303,0.907435675147498
CHOYP_contig_005029.m.5761,1,darkslategray1,0.117274381355227,0.500030235418023,2.52935316756391,0.602412164324273,-0.569319681653018,0.0317415806912775,-0.602242477319954,-0.991845597650286,-0.991845597650286,-0.183942031492406,-0.991845597650286,0.550229454063524
CHOYP_contig_005396.m.6126,2,black,-0.745460212857049,-0.745460212857049,0.690895763711401,-0.745460212857049,-0.745460212857049,-0.745460212857049,-0.745460212857049,-0.745460212857049,0.941707986186863,2.17659359215013,0.792938369905859,0.616085778045089
CHOYP_contig_006214.m.7057,1,darkslategray1,0.73462391844999,0.773694838211711,-0.944973944370344,0.822233811005952,0.989357976460711,1.38458404341453,-0.944973944370344,-0.944973944370344,-0.944973944370344,-0.944973944370344,0.965349078679165,-0.944973944370344
CHOYP_contig_007858.m.9121,1,darkslategray1,1.36433158966546,-0.54444289499067,1.4358554932668,-0.54444289499067,-0.54444289499067,2.09979897198377,-0.54444289499067,-0.54444289499067,-0.54444289499067,-0.54444289499067,-0.54444289499067,-0.54444289499067
CHOYP_contig_008452.m.9831,1,darkslategray1,2.94606494788938,-0.0552186741261973,-0.0190406066042447,-0.0146487319430061,0.351084630471634,-0.131747090098279,-0.308465146779865,0.0464532242814752,-0.530501860122107,-0.860372821006071,-0.56323505095665,-0.860372821006071
CHOYP_contig_009176.m.10652,2,black,-0.66293384285167,-0.294125176345312,-0.798625294844519,-0.798625294844519,1.49473708851819,-0.798625294844519,-0.798625294844519,-0.481069349259571,-0.454390670825055,0.869411524238222,1.98903870306552,0.733832902837751
CHOYP_contig_010154.m.11827,2,black,-1.34446435775661,0.501204030584202,0.596983779036796,-1.34446435775661,-1.34446435775661,-1.34446435775661,0.59120493758787,0.747467582824504,0.966188500932667,0.667967359233278,0.753965530480718,0.552875710346415
CHOYP_contig_013837.m.15768,1,darkslategray1,-0.355430545257538,-0.355430545257538,0.469454815859639,-0.355430545257538,3.08485063671574,-0.355430545257538,-0.355430545257538,-0.355430545257538,-0.355430545257538,-0.355430545257538,-0.355430545257538,-0.355430545257538
CHOYP_contig_014205.m.16198,1,darkslategray1,0.449988972435775,1.66991028083517,1.79953090409308,0.514427421620955,-0.74549566108713,-0.74549566108713,-0.74549566108713,-0.74549566108713,0.784612048624932,-0.74549566108713,-0.74549566108713,-0.74549566108713
CHOYP_contig_016120.m.18916,2,black,1.08696339763541,-0.718337618189856,-0.718337618189856,-0.718337618189856,-0.718337618189856,-0.718337618189856,0.238964750580075,0.3290458347227,-0.718337618189856,1.26765118491676,-0.718337618189856,2.10573815947405
CHOYP_contig_016292.m.19158,2,black,-1.11307560880733,-1.11307560880733,-1.11307560880733,-0.0158506229879704,-1.11307560880733,1.80081170895935,-0.0115874374462488,1.28124836404326,0.20662817598001,0.040066508303447,0.0997511058875488,1.05123463248992
CHOYP_contig_016375.m.19279,1,darkslategray1,-0.592721041188028,-0.592721041188028,1.99975930276057,1.9677023060863,0.290227988311138,0.484078732346215,-0.592721041188028,-0.592721041188028,-0.592721041188028,-0.592721041188028,-0.592721041188028,-0.592721041188028
CHOYP_contig_016559.m.19503,1,darkslategray1,-0.302307071419552,0.896885220727689,1.40825317073406,2.27137659764945,-0.692865325149252,-0.692865325149252,0.134699383400093,-0.251715350196229,-0.692865325149252,-0.692865325149252,-0.692865325149252,-0.692865325149252
CHOYP_contig_016854.m.19834,2,black,-0.682238592828237,-0.682238592828237,-0.682238592828237,-0.682238592828237,-0.682238592828237,1.28300193827498,0.0689666284587907,-0.682238592828237,0.209336157085155,-0.682238592828237,0.943439925757374,2.27092550022136
CHOYP_contig_023897.m.27203,1,darkslategray1,2.87636255490158,-0.243759664638806,-0.223348038068294,-0.22136177657171,-0.199673586432608,-0.594171900708036,0.865734762790034,-0.594171900708036,-0.594171900708036,-0.594171900708036,-0.594171900708036,0.116905251559981
CHOYP_contig_025759.m.29400,1,darkslategray1,1.28056467845693,0.573610123662435,1.0378680174699,0.699032435521948,0.00392146370506917,-1.15215654008151,1.41864009010976,-0.376973796276311,-1.15215654008151,-0.0280368523236773,-1.15215654008151,-1.15215654008151
CHOYP_contig_025862.m.29523,1,darkslategray1,3.11023500004779,0.354734724862483,-0.346496972491027,-0.346496972491027,-0.346496972491027,-0.346496972491027,-0.346496972491027,-0.346496972491027,-0.346496972491027,-0.346496972491027,-0.346496972491027,-0.346496972491027
CHOYP_contig_033740.m.38360,2,black,-0.95706233572151,-0.95706233572151,-0.95706233572151,-0.95706233572151,1.13161254113971,0.309596437848641,0.010660872530254,-0.95706233572151,-0.376244514550476,1.06768408520218,1.68981725712774,0.952184999309489
CHOYP_contig_035697.m.40446,1,darkslategray1,-0.403726618583876,-0.403726618583876,2.79975057665974,1.23751560917902,-0.403726618583876,-0.403726618583876,-0.403726618583876,-0.403726618583876,-0.403726618583876,-0.403726618583876,-0.403726618583876,-0.403726618583876
CHOYP_contig_035889.m.40603,1,darkslategray1,0.858603231188481,0.842407885848487,0.432961518767637,0.947094652043293,0.0119094984718603,-1.0451821913084,0.461557794372128,-1.0451821913084,-1.0451821913084,-1.0451821913084,1.67137637585009,-1.0451821913084
CHOYP_contig_037467.m.42206,1,darkslategray1,-0.160280342402974,2.26453748086624,-0.131212505196454,-0.0945015103851453,-0.0446645470556694,1.22611097260382,-0.120038298171908,0.846336923196243,-0.946572043363538,-0.946572043363538,-0.946572043363538,-0.946572043363538
CHOYP_contig_038550.m.43669,2,black,-0.639709659823793,-0.639709659823793,-0.639709659823793,-0.639709659823793,-0.639709659823793,-0.639709659823793,0.388944649420059,-0.639709659823793,1.85005277393536,1.50567373460499,-0.639709659823793,1.37300612062994
CHOYP_contig_039208.m.44410,2,black,-0.472330124124454,-0.472330124124454,-0.472330124124454,-0.472330124124454,-0.472330124124454,-0.472330124124454,-0.472330124124454,0.746544660720619,-0.472330124124454,0.681160717816958,-0.472330124124454,2.82326573858251
